ID,Type,URL,Status,Title,Section,Category.Price,Category.Brand,Category.Style,Category.Colour,Body,Teaser,Image,Product.SKU,Product.ListPrice,Product.SellPrice,Product.Saving,Product.Stock.Value,Product.Stock.Message
9792,Product,HIS-BRAND/PATRICK-COX/ALAN-V2,1,"PATRICK COX ALAN V2 SILVER",HIS,£100+,"PATRICK COX",SHOES,SILVER,"<p>Lace-up smart shoe with rounded toe and patent finish. Perfect for the gent who oozes style and poise- and likes to stand out in the crowd! Available in silver, burgundy and classic black.</p>","<p>Lace-up smart shoe with rounded toe and patent finish. Perfect for the gent who oozes style and poise- and likes to stand out in the crowd! Available in silver, burgundy and classic black.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Alan V2 Silver Patent.png&resizetoWidth=174",3131811600160,260.00,180.00,80.00,NULL,"Out of Stock"
9793,Product,HIS-BRAND/PATRICK-COX/ALFI-V2,1,"PATRICK COX ALFI V2 BLACK",HIS,£100+,"PATRICK COX",SHOES,BLACK,"<p>Smart lace-up shoe oozing typical Patrick Cox flamboyance with an ultra long pointed toe. Available in a selection of shined finishes in a number of neutral colours.</p>","<p>Smart lace-up shoe oozing typical Patrick Cox flamboyance with an ultra long pointed toe. Available in a selection of shined finishes in a number of neutral colours.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Alfi V2 Hi Shine Black.png&resizetoWidth=174",3131815600080,260.00,180.00,80.00,0,"Out of Stock"
9794,Product,HIS-BRAND/PATRICK-COX/ALFI-V3,1,"PATRICK COX ALFI V3 GREY",HIS,£100+,"PATRICK COX",SHOES,GREY,"<p>Smart lace-up shoe oozing typical Patrick Cox flamboyance with an ultra long pointed toe. Available in a selection of shined finishes in a number of neutral colours.</p>","<p>Smart lace-up shoe oozing typical Patrick Cox flamboyance with an ultra long pointed toe. Available in a selection of shined finishes in a number of neutral colours.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Alfi Palma Grey.png&resizetoWidth=174",3131816600120,260.00,180.00,80.00,0,"Out of Stock"
9797,Product,HIS-BRAND/PATRICK-COX/LOMAX,1,"PATRICK COX LOMAX WHITE",HIS,£100+,"PATRICK COX",SHOES,WHITE,"<p>Shined leather shoe with comfy, white sole and matching laces. Stitched detailing adds a touch of character. Available in creamy white.&nbsp;</p>","<p>Shined leather shoe with comfy, white sole and matching laces. Stitched detailing adds a touch of character. Available in creamy white.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Lomax White.png&resizetoWidth=174",3132601600030,250.00,180.00,70.00,NULL,"Out of Stock"
9799,Product,HIS-BRAND/PATRICK-COX/PRINCE-V1,1,"PATRICK COX PRINCE V1 BLACK",HIS,£100+,"PATRICK COX",SHOES,BLACK,"<p>Slight square-toe shoe with two-eyelet lace feature. The punched hole detail to the front of the shoe add just the right amount of character. Available in a number of colours and finishes.&nbsp;</p>","<p>Slight square-toe shoe with two-eyelet lace feature. The punched hole detail to the front of the shoe add just the right amount of character. Available in a number of colours and finishes.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Prince Palma Black.png&resizetoWidth=174",3132855600080,280.00,180.00,100.00,0,"Out of Stock"
9800,Product,HIS-BRAND/PATRICK-COX/PRINCE-V1-9800,1,"PATRICK COX PRINCE V1 BROWN",HIS,£100+,"PATRICK COX",SHOES,BROWN,"<p>Slight square-toe shoe with two-eyelet lace feature. The punched hole detail to the front of the shoe add just the right amount of character. Available in a number of colours and finishes.&nbsp;</p>","<p>Slight square-toe shoe with two-eyelet lace feature. The punched hole detail to the front of the shoe add just the right amount of character. Available in a number of colours and finishes.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Prince V1 Palma Cognac.png&resizetoWidth=174",3132855601730,280.00,120.00,160.00,NULL,"Out of Stock"
9801,Product,HIS-BRAND/PATRICK-COX/PRINCE-V2,1,"PATRICK COX PRINCE V2 BLACK",HIS,£100+,"PATRICK COX",SHOES,BLACK,"<p>Slight square-toe shoe with two-eyelet lace feature. The punched hole detail to the front of the shoe add just the right amount of character. Available in a number of colours and finishes.&nbsp;</p>","<p>Slight square-toe shoe with two-eyelet lace feature. The punched hole detail to the front of the shoe add just the right amount of character. Available in a number of colours and finishes.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Prince High Shine Black.png&resizetoWidth=174",3132856600080,280.00,180.00,100.00,0,"Out of Stock"
9802,Product,HIS-BRAND/PATRICK-COX/ALAMO,1,"PATRICK COX ALAMO BLACK",HIS,£100+,"PATRICK COX",SHOES,BLACK,"<p>Lace-up smart shoe with rounded toe and smooth patent finish. Available in classic black.</p>","<p>Lace-up smart shoe with rounded toe and smooth patent finish. Available in classic black.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Alamo Hi Shine Black.png&resizetoWidth=174",3179900600080,280.00,180.00,100.00,NULL,"Out of Stock"
9803,Product,HIS-BRAND/PATRICK-COX/ALAN-V1,1,"PATRICK COX ALAN V1 BLACK",HIS,£100+,"PATRICK COX",SHOES,BLACK,"<p>Lace-up smart shoe with rounded toe and patent finish. Perfect for the gent who oozes style and poise- and likes to stand out in the crowd! Available in silver, burgundy and classic black.</p>","<p>Lace-up smart shoe with rounded toe and patent finish. Perfect for the gent who oozes style and poise- and likes to stand out in the crowd! Available in silver, burgundy and classic black.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Alan V1 Patent Black.png&resizetoWidth=174",3179901600080,260.00,180.00,80.00,0,"Out of Stock"
9806,Product,HIS-BRAND/PATRICK-COX/ALFI-V1,1,"PATRICK COX ALFI V1 BROWN",HIS,£100+,"PATRICK COX",SHOES,BROWN,"<p>Smart lace-up shoe oozing typical Patrick Cox flamboyance with an ultra long pointed toe. Available in a selection of shined finishes in a number of neutral colours.</p>","<p>Smart lace-up shoe oozing typical Patrick Cox flamboyance with an ultra long pointed toe. Available in a selection of shined finishes in a number of neutral colours.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Alfi V3 Palma Cognac.png&resizetoWidth=174",3179904601730,260.00,180.00,80.00,NULL,"Out of Stock"
9808,Product,HIS-BRAND/PATRICK-COX/ALFI-V3-9808,1,"PATRICK COX ALFI V3 BLACK",HIS,£100+,"PATRICK COX",SHOES,BLACK,"<p>Smart lace-up shoe oozing typical Patrick Cox flamboyance with an ultra long pointed toe. Available in a selection of shined finishes in a number of neutral colours.</p>","<p>Smart lace-up shoe oozing typical Patrick Cox flamboyance with an ultra long pointed toe. Available in a selection of shined finishes in a number of neutral colours.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Alfi V1 eel Black.png&resizetoWidth=174",3179906600080,300.00,200.00,100.00,0,"Out of Stock"
9810,Product,HIS-BRAND/PATRICK-COX/BUSTER-9810,1,"PATRICK COX BUSTER BROWN",HIS,£100+,"PATRICK COX",SHOES,BROWN,"<p>Smart, polished shoe with thin laces and rounded toe. The stylish, brogue detailing gives them a trendy edge. Available in chocolate brown, black, grey or cognac.</p>","<p>Smart, polished shoe with thin laces and rounded toe. The stylish, brogue detailing gives them a trendy edge. Available in chocolate brown, black, grey or cognac.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Buster Palma Cognac.png&resizetoWidth=174",3179924601730,275.00,190.00,85.00,0,"Out of Stock"
9813,Product,HIS-BRAND/PATRICK-COX/GROVE,1,"PATRICK COX GROVE BLACK",HIS,£100+,"PATRICK COX",SHOES,BLACK,"<p>Stylish slip-on loafer with on trend leather tassle feature. Will look cool with a pair of rolled up chords or chinos, whilst still being classic enough for everyday work wear.</p>","<p>Stylish slip-on loafer with on trend leather tassle feature. Will look cool with a pair of rolled up chords or chinos, whilst still being classic enough for everyday work wear.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Grove Black.png&resizetoWidth=174",3179962600080,280.00,180.00,100.00,NULL,"Out of Stock"
9814,Product,HIS-BRAND/PATRICK-COX/GROVE-9814,1,"PATRICK COX GROVE BROWN",HIS,£100+,"PATRICK COX",SHOES,BROWN,"<p>Stylish slip-on loafer with on trend leather tassle feature. Will look cool with a pair of rolled up chords or chinos, whilst still being classic enough for everyday work wear.</p>","<p>Stylish slip-on loafer with on trend leather tassle feature. Will look cool with a pair of rolled up chords or chinos, whilst still being classic enough for everyday work wear.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Grove Choc.png&resizetoWidth=174",3179962600930,280.00,180.00,100.00,NULL,"Out of Stock"
9815,Product,HIS-BRAND/PATRICK-COX/PASS-V1,1,"PATRICK COX PASS V1 BLACK",HIS,£100+,"PATRICK COX",SHOES,BLACK,"<p>Slip-on smart shoe with smooth polished finish. Completed with strap and buckle detail on classic black leather.&nbsp;</p>","<p>Slip-on smart shoe with smooth polished finish. Completed with strap and buckle detail on classic black leather.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Pass V1 High Shine Black.png&resizetoWidth=174",3179970600080,280.00,180.00,100.00,NULL,"Out of Stock"
9816,Product,HIS-BRAND/PATRICK-COX/PRENTICE-V1,1,"PATRICK COX PRENTICE V1 BLACK",HIS,£100+,"PATRICK COX",SHOES,BLACK,"<p>For a robust and sturdy feel to your smart,&nbsp;everyday footwear look, try this stocky lace-up with slight raised heel. Available in black.</p>","<p>For a robust and sturdy feel to your smart,&nbsp;everyday footwear look, try this stocky lace-up with slight raised heel. Available in black.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Prentice Hi Shine Black.png&resizetoWidth=174",3179978600080,300.00,200.00,100.00,NULL,"Out of Stock"
9817,Product,HIS-BRAND/PATRICK-COX/PRESTINE-V1,1,"PATRICK COX PRESTINE V1 BLACK",HIS,£100+,"PATRICK COX",BOOTS,BLACK,"<p>Flat, lace-up ankle boot with stylish toe-cap detail. A great smart alternative to shoes for the Winter months.</p>","<p>Flat, lace-up ankle boot with stylish toe-cap detail. A great smart alternative to shoes for the Winter months.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Prestine Palma Black.png&resizetoWidth=174",3183820600080,350.00,220.00,130.00,NULL,"Out of Stock"
9818,Product,HIS-BRAND/PATRICK-COX/PRINCE-V1-9818,1,"PATRICK COX PRINCE V1 BROWN",HIS,£100+,"PATRICK COX",SHOES,BROWN,"<p>Slight square-toe shoe with two-eyelet lace feature. The punched hole detail to the front of the shoe add just the right amount of character. Available in a number of colours and finishes.&nbsp;</p>","<p>Slight square-toe shoe with two-eyelet lace feature. The punched hole detail to the front of the shoe add just the right amount of character. Available in a number of colours and finishes.&nbsp;</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Prince Palma Choc.png&resizetoWidth=174",3183822600930,280.00,180.00,100.00,0,"Out of Stock"
9820,Product,HER-BRAND/PATRICK-COX/BELINDA,1,"PATRICK COX BELINDA BLACK",HER,£100+,"PATRICK COX",BOOTS,BLACK,"<p>Eye-catching knee high boot in a soft suede finish and with a chunky high heel. The lace-up feature from bottom to top add a chic edge to the classic silhouette. Available in burgundy or black.</p>","<p>Eye-catching knee high boot in a soft suede finish and with a chunky high heel. The lace-up feature from bottom to top add a chic edge to the classic silhouette. Available in burgundy or black.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Belinda Seude Black.png&resizetoWidth=174",2064811500080,200.00,100.00,100.00,NULL,"Out of Stock"
9821,Product,HER-BRAND/PATRICK-COX/BELINDA-9821,1,"PATRICK COX BELINDA RED",HER,£100+,"PATRICK COX",BOOTS,RED,"<p>Eye-catching knee high boot in a soft suede finish and with a chunky high heel. The lace-up feature from bottom to top add a chic edge to the classic silhouette. Available in burgundy or black.</p>","<p>Eye-catching knee high boot in a soft suede finish and with a chunky high heel. The lace-up feature from bottom to top add a chic edge to the classic silhouette. Available in burgundy or black.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Belinda Seude Burgundy.png&resizetoWidth=174",2064811500180,200.00,100.00,100.00,0,"Out of Stock"
9822,Product,HER-BRAND/PATRICK-COX/BRITNEY,1,"PATRICK COX BRITNEY BLACK",HER,"£75 to £100","PATRICK COX","ANKLE BOOTS",BLACK,"<p>Lace-up leather boot with stocky heel and gold eyelet feature. A nice little nod towards the season&#39;s military trend. Available in black or brown.</p>","<p>Lace-up leather boot with stocky heel and gold eyelet feature. A nice little nod towards the season&#39;s military trend. Available in black or brown.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Britney Black.png&resizetoWidth=174",2064814500080,165.00,82.00,83.00,2,"In Stock"
9823,Product,HER-BRAND/PATRICK-COX/BRITNEY-9823,1,"PATRICK COX BRITNEY BROWN",HER,"£75 to £100","PATRICK COX","ANKLE BOOTS",BROWN,"<p>Lace-up leather boot with stocky heel and gold eyelet feature. A nice little nod towards the season&#39;s military trend. Available in black or brown.</p>","<p>Lace-up leather boot with stocky heel and gold eyelet feature. A nice little nod towards the season&#39;s military trend. Available in black or brown.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Britney Brown.png&resizetoWidth=174",2064814500090,165.00,82.00,83.00,0,"Out of Stock"
9824,Product,HER-BRAND/PATRICK-COX/ROMANE,1,"PATRICK COX ROMANE BROWN",HER,£100+,"PATRICK COX",BOOTS,BROWN,"<p>Knee-high flat leather boot with studding to the back for added detail. The strap around the ankle with further studs accentuates the slight rocky feel, whilst the classic silhouette keeps the boots ever-lasting.</p>","<p>Knee-high flat leather boot with studding to the back for added detail. The strap around the ankle with further studs accentuates the slight rocky feel, whilst the classic silhouette keeps the boots ever-lasting.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Romane Light Brown.png&resizetoWidth=174",2064833500910,200.00,100.00,100.00,1,"In Stock"
9825,Product,HER-BRAND/PATRICK-COX/AGATHE,1,"PATRICK COX AGATHE BLACK",HER,"£50 to £75","PATRICK COX",FLATS,BLACK,"<p>Elegant sandal with slight raised wedge and buckle-up feature. Complete with leopard print upper for a luxury finish.</p>","<p>Elegant sandal with slight raised wedge and buckle-up feature. Complete with leopard print upper for a luxury finish.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Agathe.png&resizetoWidth=174",2127490500730,120.00,60.00,60.00,0,"Out of Stock"
9826,Product,HER-BRAND/PATRICK-COX/AGATHE-V1,1,"PATRICK COX AGATHE V1 BLACK",HER,"£50 to £75","PATRICK COX",FLATS,BLACK,"<p>Elegant sandal with slight raised wedge and buckle-up feature. Complete with suede upper for a luxury finish. Available in black or khaki.</p>","<p>Elegant sandal with slight raised wedge and buckle-up feature. Complete with suede upper for a luxury finish. Available in black or khaki.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Agathe Suede Black.png&resizetoWidth=174",2127491500080,120.00,60.00,60.00,NULL,"Out of Stock"
9827,Product,HER-BRAND/PATRICK-COX/AGATHE-V2,1,"PATRICK COX AGATHE V2 BROWN",HER,"£50 to £75","PATRICK COX",FLATS,BROWN,"<p>Elegant sandal with slight raised wedge and buckle-up feature. Complete with suede upper for a luxury finish. Available in black or khaki.</p>","<p>Elegant sandal with slight raised wedge and buckle-up feature. Complete with suede upper for a luxury finish. Available in black or khaki.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Agathe Suede Khaki.png&resizetoWidth=174",2127492500200,120.00,60.00,60.00,0,"Out of Stock"
9828,Product,HER-BRAND/PATRICK-COX/AURA,1,"PATRICK COX AURA BLACK",HER,"£50 to £75","PATRICK COX",FLATS,BLACK,"<p>High quality sandal with a number of chic touches and embellishments. A thin leopard print strap across the top adds elegance whilst the shiny golden balls inject some texture. The look is finished with a dainty, slight raised wedge.</p>","<p>High quality sandal with a number of chic touches and embellishments. A thin leopard print strap across the top adds elegance whilst the shiny golden balls inject some texture. The look is finished with a dainty, slight raised wedge.</p> ...","http://www.mrsmarcos.co.uk/warp_image.php?imagefile=warp_sites/mrsmarcos.g6/files/PC Aura.png&resizetoWidth=174",2127496500810,100.00,50.00,50.00,0,"Out of Stock"
